estado,cod_mun6,municipio,periodo,casos_total,pop_pessoa_ano,incidencia_media_anual,incidencia_mediana_anual,incidencia_periodo_100mil_pessoa_ano,log_inc_periodo_mais1
SP,354200,QUINTANA,2020–2024,9,35193,25.31933130438675,14.590020426028595,25.5732674111329,3.279905725908213
SP,354210,RAFARD,2001–2005,10,42175,23.711062738354055,23.85211687537269,23.710729104919977,3.2072375260370842
SP,354210,RAFARD,2006–2010,11,42805,25.69846979532486,34.835113794705066,25.697932484522838,3.284586127371359
SP,354210,RAFARD,2011–2015,8,43495,18.431728659376468,11.495574203931486,18.39291872629038,2.9649079853266738
SP,354210,RAFARD,2016–2019,6,35324,16.947964313089663,16.93911198588993,16.98561884271317,2.8895724853803695
SP,354210,RAFARD,2020–2024,11,44987,24.363892157640443,32.847914157451,24.451508213483898,3.2367750030670983
SP,354220,RANCHARIA,2001–2005,49,143908,34.05060446419165,31.269543464665414,34.049531645217776,3.5567622509153654
SP,354220,RANCHARIA,2006–2010,55,143988,38.197676774502604,38.19311829450366,38.197627580076116,3.6686162240485265
SP,354220,RANCHARIA,2011–2015,41,143750,28.519145526154006,31.265198360314038,28.52173913043478,3.3851269116295466
SP,354220,RANCHARIA,2016–2019,33,114676,28.7742768546433,26.159042030973012,28.776727475670587,3.3937271312131685
SP,354220,RANCHARIA,2020–2024,40,144067,27.709496086092162,24.45500279485746,27.764859405693187,3.359154482616651
SP,354230,REDENCAO DA SERRA,2001–2005,1,19970,5.051780752715333,0.0,5.007511266900351,1.793010564099113
SP,354230,REDENCAO DA SERRA,2006–2010,0,19536,0.0,0.0,0.0,0.0
SP,354230,REDENCAO DA SERRA,2011–2015,0,20102,0.0,0.0,0.0,0.0
SP,354230,REDENCAO DA SERRA,2016–2019,2,17003,11.692232661487857,11.547344110854503,11.762630124095747,2.5465213792543406
SP,354230,REDENCAO DA SERRA,2020–2024,3,22480,13.238210478860122,0.0,13.345195729537368,2.6634150937834202
SP,354240,REGENTE FEIJO,2001–2005,7,87174,8.011459829945627,11.375917183322905,8.029917177139973,2.200543195420051
SP,354240,REGENTE FEIJO,2006–2010,12,90930,13.142662213212422,5.592841163310962,13.196964698119432,2.6530281881050857
SP,354240,REGENTE FEIJO,2011–2015,16,94473,16.90755400431931,15.878056525881233,16.936055804303873,2.8868129776264735
SP,354240,REGENTE FEIJO,2016–2019,13,78040,16.62738730482659,15.487264800807438,16.65812403895438,2.871195962973599
SP,354240,REGENTE FEIJO,2020–2024,10,100926,9.902560570646674,9.928021841648052,9.908249608624141,2.3895193478003827
SP,354250,REGINOPOLIS,2001–2005,8,27063,29.219903025745595,19.331142470520007,29.560654768503124,3.419713389739707
SP,354250,REGINOPOLIS,2006–2010,86,33631,257.8287950969678,292.4451665312754,255.71645208289968,5.5479721765241905
SP,354250,REGINOPOLIS,2011–2015,83,37031,224.09447217325913,188.32391713747646,224.13653425508357,5.4167070370757555
SP,354250,REGINOPOLIS,2016–2019,102,30133,338.305334088593,351.87304216007317,338.49931968273984,5.827471943116743
SP,354250,REGINOPOLIS,2020–2024,114,38442,296.2882620265253,300.1827199164709,296.5506477290463,5.6955844549631225
SP,354260,REGISTRO,2001–2005,110,269521,40.817044447425076,38.99504205893822,40.81314628544715,3.733210794521092
SP,354260,REGISTRO,2006–2010,89,270795,32.856170860982765,25.89858852692528,32.86619029154895,3.5224171801829214
SP,354260,REGISTRO,2011–2015,168,278169,60.42971655578879,56.65929486593679,60.394939766832394,4.117327417535887
SP,354260,REGISTRO,2016–2019,148,231002,64.01297906052982,67.54256505113213,64.06870936182371,4.175443778698592
SP,354260,REGISTRO,2020–2024,350,300923,116.1035805240966,123.28834678546185,116.308823187327,4.764809971818918
SP,354270,RESTINGA,2001–2005,0,29347,0.0,0.0,0.0,0.0
SP,354270,RESTINGA,2006–2010,3,31874,9.108850766661606,0.0,9.412059986195645,2.3429647483715477
SP,354270,RESTINGA,2011–2015,3,32704,9.165984180240386,15.216068167985393,9.173189823874754,2.3197558112143204
SP,354270,RESTINGA,2016–2019,1,25888,3.876570010854396,0.0,3.8627935723114954,1.5816130818905128
SP,354270,RESTINGA,2020–2024,6,32197,18.723692613443905,0.0,18.63527657856322,2.977327773928384
SP,354280,RIBEIRA,2001–2005,3,17310,17.256469502367178,28.6368843069874,17.33102253032929,2.9085948448199535
SP,354280,RIBEIRA,2006–2010,6,16937,35.55455701378323,29.52465308532625,35.42540001180846,3.5952663338139264
SP,354280,RIBEIRA,2011–2015,6,16501,36.43364233916329,30.656039239730227,36.36143264044603,3.6206389595324318
SP,354280,RIBEIRA,2016–2019,4,12860,31.197420351443245,31.017369727047146,31.104199066874024,3.46898683363297
SP,354280,RIBEIRA,2020–2024,7,15766,44.356989049519605,0.0,44.39934035265762,3.8154975752646005
SP,354290,RIBEIRAO BONITO,2001–2005,3,57532,5.228067319823419,0.0,5.21448932767851,1.8268835538761052
SP,354290,RIBEIRAO BONITO,2006–2010,12,59762,19.929300227418757,16.733601070950467,20.07964927545932,3.0483080857481926
SP,354290,RIBEIRAO BONITO,2011–2015,5,59193,8.433994866567792,8.378016085790884,8.44694474008751,2.245691381303128
SP,354290,RIBEIRAO BONITO,2016–2019,7,45624,15.37095491839505,13.27923630147184,15.342802034017184,2.7937875578402958
SP,354290,RIBEIRAO BONITO,2020–2024,11,55354,19.886328613470297,18.125793003443903,19.872095964157964,3.038413145570023
SP,354300,RIBEIRAO BRANCO,2001–2005,8,101498,7.8847211793799685,4.927322000492732,7.881928707954837,2.1840187302620206
SP,354300,RIBEIRAO BRANCO,2006–2010,7,94153,7.421781577603656,5.473753352673929,7.4347073380561435,2.132355019255656
SP,354300,RIBEIRAO BRANCO,2011–2015,3,91790,3.2595722598795844,0.0,3.2683298834295673,1.451222622727582
SP,354300,RIBEIRAO BRANCO,2016–2019,11,73968,14.859277979125585,16.201366350556526,14.871295695435865,2.7645121755304825
SP,354300,RIBEIRAO BRANCO,2020–2024,19,93499,20.264610239808235,21.474204112310087,20.3210729526519,3.0596959241407036
SP,354310,RIBEIRAO CORRENTE,2001–2005,0,19975,0.0,0.0,0.0,0.0
SP,354310,RIBEIRAO CORRENTE,2006–2010,0,20960,0.0,0.0,0.0,0.0
SP,354310,RIBEIRAO CORRENTE,2011–2015,1,21773,4.564125969876768,0.0,4.592844348505029,1.7214879857552603
SP,354310,RIBEIRAO CORRENTE,2016–2019,1,17918,5.599104143337066,0.0,5.580980020091528,1.8841836734705173
SP,354310,RIBEIRAO CORRENTE,2020–2024,0,23100,0.0,0.0,0.0,0.0
SP,354320,RIBEIRAO DO SUL,2001–2005,4,22409,17.86018633838098,22.26179875333927,17.849970993797136,2.936511375102233
SP,354320,RIBEIRAO DO SUL,2006–2010,1,22280,4.493372275893058,0.0,4.488330341113106,1.7026240819635505
SP,354320,RIBEIRAO DO SUL,2011–2015,1,22515,4.404316229905307,0.0,4.4414834554741285,1.6940517177145742
SP,354320,RIBEIRAO DO SUL,2016–2019,3,18356,16.285527640736856,10.827197921177998,16.343429941163652,2.8532137569336173
SP,354320,RIBEIRAO DO SUL,2020–2024,5,23462,21.430756227606707,21.381227282446012,21.31105617594408,3.1050823482447414
SP,354323,RIBEIRAO DOS INDIOS,2001–2005,3,11056,27.145287401446,0.0,27.134587554269178,3.33699969325297
SP,354323,RIBEIRAO DOS INDIOS,2006–2010,2,10969,18.289894833104707,0.0,18.23320266204759,2.956638090821873
SP,354323,RIBEIRAO DOS INDIOS,2011–2015,3,10727,28.030427895542243,46.317739694302915,27.966812715577518,3.3661507855552273
SP,354323,RIBEIRAO DOS INDIOS,2016–2019,1,8337,12.112403100775193,0.0,11.99472232217824,2.5645432998142295
SP,354323,RIBEIRAO DOS INDIOS,2020–2024,2,10194,19.70455303788637,0.0,19.619383951343927,3.0262316018740285
SP,354325,RIBEIRAO GRANDE,2001–2005,3,36998,8.112128849971796,13.513513513513514,8.108546407913941,2.209213138487453
SP,354325,RIBEIRAO GRANDE,2006–2010,1,37078,2.698327037236913,0.0,2.697017099088408,1.307526305069146
SP,354325,RIBEIRAO GRANDE,2011–2015,3,37145,8.074283407347597,0.0,8.076457127473414,2.2056839322725774
SP,354325,RIBEIRAO GRANDE,2016–2019,0,29758,0.0,0.0,0.0,0.0
SP,354325,RIBEIRAO GRANDE,2020–2024,3,37423,7.970382541100612,0.0,8.01646046548914,2.1990518474707366
SP,354330,RIBEIRAO PIRES,2001–2005,156,535062,29.14017075062234,30.59776914446783,29.155499736479136,3.40636731902493
SP,354330,RIBEIRAO PIRES,2006–2010,142,556543,25.509121786401586,26.74249650119004,25.514650260626762,3.2776974202560805
SP,354330,RIBEIRAO PIRES,2011–2015,112,568430,19.709593766013466,18.505626591704193,19.703393557694,3.03029762681985
SP,354330,RIBEIRAO PIRES,2016–2019,101,458475,22.027469434228387,22.207733175550167,22.02955450133595,3.136778369370022
SP,354330,RIBEIRAO PIRES,2020–2024,139,582131,23.860473731367996,23.44971339239187,23.877786958605537,3.2139753153057145
SP,354340,RIBEIRAO PRETO,2001–2005,999,2665796,37.563299429553965,35.83347208246766,37.47473550114112,3.6500018051370797
SP,354340,RIBEIRAO PRETO,2006–2010,1228,2917277,42.03392816936819,42.69064200553436,42.09404866250274,3.763384905498992
SP,354340,RIBEIRAO PRETO,2011–2015,1465,3135031,46.709088818230086,49.019287455637546,46.73000043699727,3.8655601401734154
SP,354340,RIBEIRAO PRETO,2016–2019,1107,2647471,41.84062033635466,41.15483175646615,41.81348917514111,3.756853220576346
SP,354340,RIBEIRAO PRETO,2020–2024,1328,3512716,37.67229771193644,39.93461601220654,37.8055043447862,3.6585621011237484
SP,354350,RIVERSUL,2001–2005,12,34340,34.91825807004929,29.581422866439876,34.944670937682005,3.581980837787783
SP,354350,RIVERSUL,2006–2010,16,31789,50.205436209084965,31.953986259785907,50.33187580609645,3.938311919954688
SP,354350,RIVERSUL,2011–2015,17,30086,56.59064876234072,50.66711704104036,56.504686565179824,4.051866449963302
SP,354350,RIVERSUL,2016–2019,6,23217,25.87988543246879,17.436791630340018,25.843132187621137,3.2900100037903126
SP,354350,RIVERSUL,2020–2024,15,28202,53.20924696004759,35.72066440435792,53.18771718317849,3.9924542625267954
SP,354360,RIFAINA,2001–2005,0,16790,0.0,0.0,0.0,0.0
SP,354360,RIFAINA,2006–2010,0,17068,0.0,0.0,0.0,0.0
SP,354360,RIFAINA,2011–2015,1,17902,5.436259853220983,0.0,5.585968048262764,1.8849413324791129
SP,354360,RIFAINA,2016–2019,1,15230,6.522306287503261,0.0,6.565988181221274,2.0236629641188526
SP,354360,RIFAINA,2020–2024,0,20244,0.0,0.0,0.0,0.0
SP,354370,RINCAO,2001–2005,17,51776,32.84635801628612,28.97151134717528,32.83374536464772,3.5214586880050276
SP,354370,RINCAO,2006–2010,14,51986,26.928670091822056,28.901734104046245,26.930327395837338,3.329713101901893
SP,354370,RINCAO,2011–2015,7,50346,13.81750213720098,9.932459276916964,13.903785802248441,2.701615261366197
SP,354370,RINCAO,2016–2019,8,38287,20.838674281333432,10.566688111550285,20.8948206963199,3.0862501109674843
SP,354370,RINCAO,2020–2024,7,45870,15.273247010326656,10.991426687183997,15.26051885764116,2.7887400136745812
SP,354380,RINOPOLIS,2001–2005,14,50791,27.602009663410946,29.440628066732092,27.56393849304011,3.3521450303810902
SP,354380,RINOPOLIS,2006–2010,7,49992,13.983615457641093,10.065425264217414,14.002240358457353,2.7081995471800195
SP,354380,RINOPOLIS,2011–2015,8,48810,16.28277419011382,10.184336490477646,16.390083999180494,2.855900158669678
SP,354380,RINOPOLIS,2016–2019,2,38029,5.228529608770064,5.213220727765614,5.259144337216335,1.8340434884238073
SP,354380,RINOPOLIS,2020–2024,13,46606,27.924523707128174,32.02391118701964,27.893404282710378,3.3636133435592295
SP,354390,RIO CLARO,2001–2005,286,867275,32.93438520604737,31.71180313312615,32.9768527860252,3.525679492355303
SP,354390,RIO CLARO,2006–2010,230,912583,25.232857947458147,25.72447963851514,25.20318699778541,3.265881044506216
SP,354390,RIO CLARO,2011–2015,217,949710,22.846277608049682,22.936758555944355,22.84908024554864,3.1717456524627954
SP,354390,RIO CLARO,2016–2019,156,782388,19.945814271571813,19.743562423203745,19.938956118958878,3.0416113531472013
SP,354390,RIO CLARO,2020–2024,302,1014294,29.713582040702327,30.48353888899994,29.77440465979292,3.426683326953846
SP,354400,RIO DAS PEDRAS,2001–2005,16,125840,12.654029357586285,15.193527557260607,12.714558169103624,2.618457908712326
SP,354400,RIO DAS PEDRAS,2006–2010,24,141012,16.986959643205108,16.9485780143046,17.01982809973619,2.8914727127193856
SP,354400,RIO DAS PEDRAS,2011–2015,25,149742,16.6762060946648,16.695605716575397,16.695382724953586,2.873303742552141
SP,354400,RIO DAS PEDRAS,2016–2019,22,122522,17.968793541817515,16.323968651793813,17.955958929824845,2.9421183374974262
SP,354400,RIO DAS PEDRAS,2020–2024,43,157577,27.211511101973894,22.56899664689193,27.2882463811343,3.342446396157628
SP,354410,RIO GRANDE DA SERRA,2001–2005,63,195227,32.338397776584145,31.270358306188925,32.270126570607545,3.5046598943696337
SP,354410,RIO GRANDE DA SERRA,2006–2010,93,212572,43.79593673268066,40.68445614454948,43.74988239278927,3.8010888166233165
SP,354410,RIO GRANDE DA SERRA,2011–2015,52,220115,23.627218929010663,22.732439190725167,23.6240147195784,3.2037221748699967
SP,354410,RIO GRANDE DA SERRA,2016–2019,56,176386,31.746692422578498,32.86910229588073,31.748551472339077,3.48885873125085
SP,354410,RIO GRANDE DA SERRA,2020–2024,54,222518,24.284688064366804,26.82163611980331,24.267699691710334,3.229526888040639
SP,354420,RIOLANDIA,2001–2005,9,45622,19.56269693151187,22.875443211712227,19.727324536407874,3.031452855716484
SP,354420,RIOLANDIA,2006–2010,65,50709,126.75294342872776,100.75566750629723,128.18237393756533,4.861225157409968
SP,354420,RIOLANDIA,2011–2015,103,52540,196.1439680272355,189.5195678953852,196.04111153406927,5.283412394955878
SP,354420,RIOLANDIA,2016–2019,113,41632,271.287642074448,254.477309679288,271.4258262874712,5.607366379940744
SP,354420,RIOLANDIA,2020–2024,84,51827,161.9363844606865,154.54457645127016,162.0776815173558,5.0942266610076805
SP,354425,ROSANA,2001–2005,47,113886,41.2478169989819,37.92347884712625,41.26933951495355,3.7440619890710884
SP,354425,ROSANA,2006–2010,28,102669,27.478925963432648,23.371038608955782,27.272107452103363,3.3418757162245947
SP,354425,ROSANA,2011–2015,18,95522,18.720541485972273,15.864621893178212,18.84382655304537,2.9878929538767864
SP,354425,ROSANA,2016–2019,16,73013,22.000065449142106,21.861064100945743,21.913905742812922,3.131743963943419
SP,354425,ROSANA,2020–2024,19,87872,21.674512826929917,22.705341431571778,21.622359796067006,3.118938788680218
SP,354430,ROSEIRA,2001–2005,4,44364,9.01834628355703,11.020498126515319,9.01631953836444,2.304215716640836
SP,354430,ROSEIRA,2006–2010,14,46932,29.79019494335555,32.32758620689655,29.830392908889454,3.4285009861856293
SP,354430,ROSEIRA,2011–2015,4,49472,8.10758309996958,10.108157282927323,8.085381630012938,2.2066667075715984
SP,354430,ROSEIRA,2016–2019,7,41411,16.86957027515607,14.661174855349614,16.90372123348869,2.885008581379582
SP,354430,ROSEIRA,2020–2024,5,54229,9.181579961821509,9.231905465288037,9.220158955540393,2.324362138034292
SP,354440,RUBIACEA,2001–2005,0,12245,0.0,0.0,0.0,0.0
SP,354440,RUBIACEA,2006–2010,3,13232,22.68454177082472,36.64345914254306,22.67230955259976,3.1643059917528515
SP,354440,RUBIACEA,2011–2015,1,13609,7.3475385745775155,0.0,7.34807847747814,2.1220313899228205
SP,354440,RUBIACEA,2016–2019,1,10843,9.211495946941783,0.0,9.222539887485013,2.3245950751795945
SP,354440,RUBIACEA,2020–2024,1,13568,7.407407407407407,0.0,7.370283018867924,2.1246876974145383
SP,354450,RUBINEIA,2001–2005,1,13436,7.578628268283441,0.0,7.442691277165824,2.133301129481201
SP,354450,RUBINEIA,2006–2010,0,14056,0.0,0.0,0.0,0.0
SP,354450,RUBINEIA,2011–2015,1,15404,6.655574043261231,0.0,6.491820306413919,2.0138117995656826
SP,354450,RUBINEIA,2016–2019,1,13746,7.365939893930466,0.0,7.274843590862797,2.1132200196781845
SP,354450,RUBINEIA,2020–2024,4,19088,20.95400090711979,0.0,20.955574182732608,3.0890210563810014
SP,354460,SABINO,2001–2005,7,25147,27.941812655147487,19.778481012658226,27.83632242414602,3.361635787786037
SP,354460,SABINO,2006–2010,3,25815,11.723401803304778,0.0,11.621150493898897,2.535374017292154
SP,354460,SABINO,2011–2015,5,25953,19.26563686158518,19.264110961279137,19.26559549955689,3.008924645266924
SP,354460,SABINO,2016–2019,2,20604,9.73141300116777,0.0,9.706853038245,2.370884007317948
SP,354460,SABINO,2020–2024,8,25695,31.14217711757657,38.57280617164899,31.134461957579298,3.469929035492768
SP,354470,SAGRES,2001–2005,4,12129,32.96264768116803,41.067761806981515,32.978811113859344,3.5257371278111957
SP,354470,SAGRES,2006–2010,4,12019,33.2502307892162,0.0,33.28063898826858,3.5345807338203956
SP,354470,SAGRES,2011–2015,1,12073,8.305647840531561,0.0,8.282945415389712,2.2281788903390742
SP,354470,SAGRES,2016–2019,2,9776,20.45829596457601,20.43318348998774,20.458265139116204,3.0661098923278067
SP,354470,SAGRES,2020–2024,6,12417,48.42758007110799,40.633888663145065,48.32085044696787,3.898346921597758
SP,354480,SALES,2001–2005,4,24072,16.625168505330517,0.0,16.616816218012627,2.868853912808658
SP,354480,SALES,2006–2010,2,26312,7.6031172780840155,0.0,7.601094557616297,2.1518894693022252
SP,354480,SALES,2011–2015,1,28417,3.5688793718772303,0.0,3.5190203047471584,1.5082952236138167
SP,354480,SALES,2016–2019,3,24195,12.145748987854251,0.0,12.399256044637323,2.5951991863587094
SP,354480,SALES,2020–2024,3,32182,9.452013948442726,15.535187199005748,9.321981231744452,2.334275721447848
SP,354490,SALES OLIVEIRA,2001–2005,4,48416,8.264059067784562,10.073536818777072,8.261731658955716,2.2258910353818617
SP,354490,SALES OLIVEIRA,2006–2010,4,51543,7.836642829030997,9.462528387585163,7.760510641600217,2.170254195669479
SP,354490,SALES OLIVEIRA,2011–2015,3,53866,5.5578165959815795,0.0,5.569375858612111,1.8824188292946815
SP,354490,SALES OLIVEIRA,2016–2019,5,44350,11.25259747743132,13.457058870895938,11.273957158962796,2.5074797135716005
SP,354490,SALES OLIVEIRA,2020–2024,3,57201,5.24386206130454,0.0,5.244663554832957,1.8317272678000796
SP,354500,SALESOPOLIS,2001–2005,6,73650,8.090444303732143,6.847439057792386,8.146639511201629,2.2133865452932175
SP,354500,SALESOPOLIS,2006–2010,8,76859,10.421210825265415,12.901561088891755,10.408670422461912,2.434373629692546
SP,354500,SALESOPOLIS,2011–2015,13,77628,16.75286949597627,19.233235030132068,16.746534755500594,2.876190271820316
SP,354500,SALESOPOLIS,2016–2019,9,61452,14.639877321317137,9.775171065493646,14.645577035735208,2.7501882595173965
SP,354500,SALESOPOLIS,2020–2024,13,76408,16.998357902205104,19.485580670303975,17.01392524343001,2.8911450834378747
SP,354510,SALMOURAO,2001–2005,2,22612,8.805903066441292,0.0,8.84486113568017,2.286949606931192
SP,354510,SALMOURAO,2006–2010,3,23661,12.604883487003907,20.755500207555002,12.679092177000127,2.615868548661994
SP,354510,SALMOURAO,2011–2015,3,24077,12.459334595305524,20.759809009757113,12.460024089379907,2.5997241139163108
SP,354510,SALMOURAO,2016–2019,5,19246,25.98212564525739,31.17423050049399,25.9794242959576,3.295074512373949
SP,354510,SALMOURAO,2020–2024,4,24155,16.543277249980292,20.479213598197827,16.55971848478576,2.86560755646034
SP,354515,SALTINHO,2001–2005,0,30768,0.0,0.0,0.0,0.0
SP,354515,SALTINHO,2006–2010,1,33948,2.9468100780904667,0.0,2.9456816307293505,1.3726217228273374
SP,354515,SALTINHO,2011–2015,1,36605,2.765486725663717,0.0,2.731867231252561,1.3169087065892855
SP,354515,SALTINHO,2016–2019,6,30918,19.21426222451035,19.368803991587413,19.406171162429654,3.0158373630661006
SP,354515,SALTINHO,2020–2024,10,40826,24.624261271262306,24.198427102238355,24.49419487581443,3.238450774318901
SP,354520,SALTO,2001–2005,106,483605,21.899467204079624,21.987456679475233,21.918714653487864,3.1319538105832576
SP,354520,SALTO,2006–2010,96,514680,18.69477874811143,18.006747791804088,18.652366519002097,2.9781977646007363
SP,354520,SALTO,2011–2015,99,560621,17.72288745418897,16.614781909125888,17.65898887126954,2.9263280069879842
SP,354520,SALTO,2016–2019,110,490908,22.32829515485807,23.93290856047761,22.407457201756745,3.1530546554305063
SP,354520,SALTO,2020–2024,189,672302,27.905903696803257,24.5683782636857,28.112366168775342,3.3711630381634086
SP,354530,SALTO DE PIRAPORA,2001–2005,86,182629,47.10644002224419,43.225719302985276,47.09000213547684,3.87307429969541
SP,354530,SALTO DE PIRAPORA,2006–2010,59,195360,30.224295512986963,24.91777135453005,30.200655200655202,3.4404390946159396
SP,354530,SALTO DE PIRAPORA,2011–2015,78,207491,37.55865861443276,34.49890342771248,37.59199194181917,3.6530447923002614
SP,354530,SALTO DE PIRAPORA,2016–2019,47,174502,27.03056100956987,22.89917033994605,26.933788724484533,3.329837021472881
SP,354530,SALTO DE PIRAPORA,2020–2024,62,226700,27.30157882134377,28.347143480157,27.348919276576975,3.344588908691484
SP,354540,SALTO GRANDE,2001–2005,33,42729,77.1961809222199,81.2630601346645,77.23092045215193,4.3596649716018465
SP,354540,SALTO GRANDE,2006–2010,26,43587,59.7345783123544,57.12979890310786,59.65081331589695,4.105133045290203
SP,354540,SALTO GRANDE,2011–2015,22,44468,49.54778769601994,44.61795872838818,49.473778897184495,3.9214539716761405
SP,354540,SALTO GRANDE,2016–2019,23,36224,63.478696929504764,66.25686086099459,63.493816254416956,4.166569347181167
SP,354540,SALTO GRANDE,2020–2024,33,45980,71.78698587527221,75.95486111111111,71.77033492822966,4.287308384907558
SP,354550,SANDOVALINA,2001–2005,0,16308,0.0,0.0,0.0,0.0
SP,354550,SANDOVALINA,2006–2010,5,17846,27.13255909323586,0.0,28.017482909335424,3.3678985072826237
SP,354550,SANDOVALINA,2011–2015,2,18426,10.86810482162341,0.0,10.854227721697601,2.472684573717452
SP,354550,SANDOVALINA,2016–2019,2,14660,13.651897742384271,13.635124079629124,13.642564802182811,2.6839326845948728
SP,354550,SANDOVALINA,2020–2024,1,18319,5.4068667207353345,0.0,5.4588132539985805,1.865445594106982
SP,354560,SANTA ADELIA,2001–2005,1,68544,1.4590020426028594,0.0,1.4589169000933708,0.8997209684756953
SP,354560,SANTA ADELIA,2006–2010,2,70762,2.8175249616001334,0.0,2.8263757383906616,1.3419180727801827
SP,354560,SANTA ADELIA,2011–2015,4,71268,5.625614797711211,0.0,5.612617163383286,1.8889795154975098
SP,354560,SANTA ADELIA,2016–2019,4,56541,7.094211123723042,0.0,7.074512300808263,2.0887124711000618
SP,354560,SANTA ADELIA,2020–2024,8,70445,11.331625368144259,7.133685261806249,11.356377315636312,2.514172311627667
SP,354570,SANTA ALBERTINA,2001–2005,2,28134,7.108583614714769,0.0,7.108836283500391,2.0929543662778345
SP,354570,SANTA ALBERTINA,2006–2010,2,28477,7.031739865799272,0.0,7.02321171471714,2.0823388048961324
SP,354570,SANTA ALBERTINA,2011–2015,2,29421,6.9252077562326875,0.0,6.7978654702423436,2.0538500385832177
SP,354570,SANTA ALBERTINA,2016–2019,5,24533,20.364069678491575,16.455837252663173,20.38071169445237,3.062489192903131
SP,354570,SANTA ALBERTINA,2020–2024,3,32014,9.34185426043426,0.0,9.370900231148871,2.339003829577608
SP,354580,SANTA BARBARA DOESTE,2001–2005,153,865019,17.680714905594208,18.392601576016048,17.687472760713927,2.9278533935291833
SP,354580,SANTA BARBARA DOESTE,2006–2010,155,889915,17.386585417811553,18.436784177887034,17.4173937960367,2.9132955330880925
SP,354580,SANTA BARBARA DOESTE,2011–2015,184,904191,20.355368827911576,18.743935785481167,20.349682755081616,3.061036880317471
SP,354580,SANTA BARBARA DOESTE,2016–2019,126,728354,17.29386534313669,16.21126571888776,17.299280295021376,2.906861730933095
SP,354580,SANTA BARBARA DOESTE,2020–2024,207,924855,22.39306972762298,22.977689757421246,22.38188689037741,3.151961658107244
SP,354600,SANTA BRANCA,2001–2005,0,66158,0.0,0.0,0.0,0.0
SP,354600,SANTA BRANCA,2006–2010,4,68048,5.820862002971346,0.0,5.878203620973431,1.9283575162495952
