id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise
3544301,Roseira,Roseira,354430,ROSEIRA,SP,ROSEIRA,34,236408,9850.333333333334,14.498616772672607,10.261932104993225,42.62120404901438,20,4,14.381916009610505,3.5553480614894135,2.7331925343163856,0.5280351208124195,0.061,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3544400,Rubiácea,Rubiácea,354440,RUBIACEA,SP,RUBIACEA,6,63497,2645.7083333333335,9.33514260632564,0.0,38.98635477582846,6,18,9.4492653196214,1.9459101490553132,2.346531671596904,-0.03596252730291733,0.257,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3544509,Rubinéia,Rubinéia,354450,RUBINEIA,SP,RUBINEIA,7,75730,3155.4166666666665,8.558532319543508,0.0,53.46164127238706,5,19,9.243364584708834,2.0794415416798357,2.326630138368637,-0.29172249339053735,0.138,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3544608,Sabino,Sabino,354460,SABINO,SP,SABINO,25,123214,5133.916666666667,20.38711642469755,19.51611016044345,60.27727546714888,14,10,20.289902121512167,3.258096538021482,3.0582328815022493,-0.23615237442080314,0.188,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3544707,Sagres,Sagres,354470,SAGRES,SP,SAGRES,17,58414,2433.9166666666665,29.023488157017624,20.26753141467369,83.19467554076539,12,12,29.102612387441365,2.8903717578961645,3.4046119582692156,1.1910821310322426,0.025,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3544806,Sales,Sales,354480,SALES,SP,SALES,13,135178,5632.416666666667,9.78453714458706,0.0,48.582995951417004,8,16,9.616949503617452,2.6390573296152584,2.3624517338382898,-0.28690156670546657,0.148,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3544905,Sales Oliveira,Sales Oliveira,354490,SALES OLIVEIRA,SP,SALES OLIVEIRA,19,255376,10640.666666666666,7.48009552834307,8.904811011681367,20.918313983892897,13,11,7.440010024434558,2.995732273553991,2.1329834963363736,-0.23656192546318758,0.314,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545001,Salesópolis,Salesópolis,354500,SALESOPOLIS,SP,SALESOPOLIS,49,365997,15249.875,13.328080080048467,12.956538139917871,39.00916715428126,20,4,13.388087880501754,3.912023005428146,2.6664006337172648,0.08945093536050723,0.204,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545100,Salmourão,Salmourão,354510,SALMOURAO,SP,SALMOURAO,17,113751,4739.625,14.833145607278526,20.697667544437977,41.597337770382694,14,10,14.944923561111551,2.8903717578961645,2.769140506540938,-0.026580527682164477,0.276,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545159,Saltinho,Saltinho,354515,SALTINHO,SP,SALTINHO,18,173065,7211.041666666667,9.522493303046828,0.0,49.60932655339204,9,15,10.400716493802907,2.9444389791664403,2.4336762037590387,-0.15773621737181884,0.345,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545209,Salto,Salto,354520,SALTO,SP,SALTO,600,2722116,113421.5,21.68451525563953,21.483013131888406,39.964317573595004,24,0,22.04167640174041,6.398594934535208,3.1373045936729795,-0.16378548157408776,0.452,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545308,Salto de Pirapora,Salto de Pirapora,354530,SALTO DE PIRAPORA,SP,SALTO DE PIRAPORA,332,986682,41111.75,34.12821287055491,31.45930779862941,63.995904262127226,24,0,33.6481257385865,5.808142489980444,3.5452436329344437,-0.14459206392329055,0.44,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545407,Salto Grande,Salto Grande,354540,SALTO GRANDE,SP,SALTO GRANDE,137,212988,8874.5,64.38510215613964,67.06023494328778,104.8951048951049,24,0,64.32287265010235,4.927253685157205,4.1793422452446,-0.050157966601905746,0.464,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545506,Sandovalina,Sandovalina,354550,SANDOVALINA,SP,SANDOVALINA,10,85559,3564.9583333333335,11.318551839479587,0.0,108.13733441470669,7,17,11.68784113886324,2.3978952727983707,2.5406441442327123,0.12855587629936863,0.164,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545605,Santa Adélia,Santa Adélia,354560,SANTA ADELIA,SP,SANTA ADELIA,19,337560,14065.0,5.606070014382687,0.0,28.37684449489217,11,13,5.628628984476834,2.995732273553991,1.8913979931421698,-0.38906050026614397,0.002,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545704,Santa Albertina,Santa Albertina,354570,SANTA ALBERTINA,SP,SANTA ALBERTINA,14,142579,5940.791666666667,9.728883591661301,0.0,35.542918073573844,10,14,9.819117822400214,2.70805020110221,2.381314737968738,-0.25891679933860295,0.257,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3545803,Santa Bárbara d'Oeste,Santa Bárbara d'Oeste,354580,SANTA BARBARA D'OESTE,SP,SANTA BARBARA DOESTE,825,4312334,179680.58333333334,19.093923156968682,18.590359981684102,29.452349915733556,24,0,19.131171194067992,6.716594773520978,3.002269419482718,-0.11557484830772381,0.484,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546009,Santa Branca,Santa Branca,354600,SANTA BRANCA,SP,SANTA BRANCA,43,329042,13710.083333333334,12.85171267851245,7.224392593222026,56.29045876723895,14,10,13.068240528564743,3.784189633918261,2.643919812032019,-0.28900586799955214,0.122,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546108,Santa Clara d'Oeste,Santa Clara d'Oeste,354610,SANTA CLARA D'OESTE,SP,SANTA CLARA DOESTE,15,54566,2273.5833333333335,26.859800000991502,38.92899158085781,78.40062720501764,14,10,27.48964556683649,2.772588722239781,3.349540707815952,-0.2687107561171709,0.102,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546207,Santa Cruz da Conceição,Santa Cruz da Conceição,354620,SANTA CRUZ DA CONCEICAO,SP,SANTA CRUZ DA CONCEICAO,7,96329,4013.7083333333335,7.606532841118605,0.0,81.83306055646482,5,19,7.266762864765543,2.0794415416798357,2.1122430013019184,-0.2489961555667161,0.376,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546256,Santa Cruz da Esperança,Santa Cruz da Esperança,354625,SANTA CRUZ DA ESPERANCA,SP,SANTA CRUZ DA ESPERANCA,2,47597,1983.2083333333333,4.128999888176751,0.0,51.20327700972862,2,22,4.201945500766855,1.0986122886681098,1.6490326903792798,0.17950682130620027,0.137,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546306,Santa Cruz das Palmeiras,Santa Cruz das Palmeiras,354630,SANTA CRUZ DAS PALMEIRAS,SP,SANTA CRUZ DAS PALMEIRAS,143,689980,28749.166666666668,20.898981273635517,18.872085930929828,37.91181711339424,24,0,20.725238412707615,4.969813299576001,3.0784746452089675,-0.07526295081889618,0.367,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546405,Santa Cruz do Rio Pardo,Santa Cruz do Rio Pardo,354640,SANTA CRUZ DO RIO PARDO,SP,SANTA CRUZ DO RIO PARDO,228,1063555,44314.791666666664,21.319067601620365,19.790290058634067,48.24129034964448,24,0,21.437537315888694,5.43372200355424,3.110735329350789,-0.17985955965388545,0.253,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546504,Santa Ernestina,Santa Ernestina,354650,SANTA ERNESTINA,SP,SANTA ERNESTINA,15,139239,5801.625,10.580262039031513,0.0,52.21023320570832,10,14,10.772843815310365,2.772588722239781,2.465795507662216,-0.29122393753585846,0.245,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546603,Santa Fé do Sul,Santa Fé do Sul,354660,SANTA FE DO SUL,SP,SANTA FE DO SUL,119,737452,30727.166666666668,16.161630081280332,15.582703347024882,36.98772007693446,23,1,16.13664346967667,4.787491742782046,2.841219063751821,-0.3203325506031264,0.018,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546702,Santa Gertrudes,Santa Gertrudes,354670,SANTA GERTRUDES,SP,SANTA GERTRUDES,95,509365,21223.541666666668,18.270585776645003,18.32234854069798,49.38493310586334,22,2,18.650672896645823,4.564348191467836,2.9781115818330672,-0.1986460759124189,0.434,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546801,Santa Isabel,Santa Isabel,354680,SANTA ISABEL,SP,SANTA ISABEL,467,1204974,50207.25,38.570916217892005,41.55616716267659,65.35570805220767,24,0,38.756022951532564,6.148468295917647,3.682761350415497,-0.08011466634737545,0.467,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3546900,Santa Lúcia,Santa Lúcia,354690,SANTA LUCIA,SP,SANTA LUCIA,33,186708,7779.5,17.338276683042192,18.541323354730217,60.620756547041715,13,11,17.674657754354392,3.5263605246161616,2.927167404444224,0.0734373922734752,0.202,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547007,Santa Maria da Serra,Santa Maria da Serra,354700,SANTA MARIA DA SERRA,SP,SANTA MARIA DA SERRA,20,125147,5214.458333333333,15.919801923401101,18.68481523608432,59.65400676078744,15,9,15.98120610162449,3.044522437723423,2.832107209080574,-0.17613694068092747,0.454,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547106,Santa Mercedes,Santa Mercedes,354710,SANTA MERCEDES,SP,SANTA MERCEDES,18,68958,2873.25,26.157635267798202,0.0,106.26992561105206,10,14,26.102845210127906,2.9444389791664403,3.2996387116782766,0.11511910855930622,0.196,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547205,Santana da Ponte Pensa,Santana da Ponte Pensa,354720,SANTANA DA PONTE PENSA,SP,SANTANA DA PONTE PENSA,8,40780,1699.1666666666667,19.62390649693701,0.0,111.85682326621924,7,17,19.617459538989703,2.1972245773362196,3.0261382672638724,-0.3230733776832906,0.018,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547304,Santana de Parnaíba,Santana de Parnaíba,354730,SANTANA DE PARNAIBA,SP,SANTANA DE PARNAIBA,801,2829767,117906.95833333333,28.864014188726173,28.478372068213172,45.38722469065023,24,0,28.306217437690098,6.687108607866515,3.3777996927505174,0.1273833295879271,0.197,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547403,Santa Rita d'Oeste,Santa Rita d'Oeste,354740,SANTA RITA D'OESTE,SP,SANTA RITA DOESTE,8,63395,2641.4583333333335,12.378531783358417,0.0,77.2499034376207,6,18,12.619291742250967,2.1972245773362196,2.611487298066092,-0.2806450182593799,0.115,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547502,Santa Rita do Passa Quatro,Santa Rita do Passa Quatro,354750,SANTA RITA DO PASSA QUATRO,SP,SANTA RITA DO PASSA QUATRO,93,615731,25655.458333333332,15.114996584311049,11.98341852918184,34.45107946715664,23,1,15.103998336936096,4.543294782270004,2.7790675850672475,-0.304181764367978,0.033,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547601,Santa Rosa de Viterbo,Santa Rosa de Viterbo,354760,SANTA ROSA DE VITERBO,SP,SANTA ROSA DE VITERBO,42,558179,23257.458333333332,7.681368364790548,4.257957248314342,36.140224069389234,13,11,7.5244679574115105,3.7612001156935624,2.1429406115342156,-0.3415086240674249,0.063,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547650,Santa Salete,Santa Salete,354765,SANTA SALETE,SP,SANTA SALETE,4,36137,1505.7083333333333,10.40736399581203,0.0,65.53079947575361,4,20,11.068987464371697,1.6094379124341003,2.490639142971844,-0.2688579075149385,0.217,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547700,Santo Anastácio,Santo Anastácio,354770,SANTO ANASTACIO,SP,SANTO ANASTACIO,158,471075,19628.125,33.307972848238585,30.562488986070605,63.492063492063494,24,0,33.54030674521042,5.0689042022202315,3.5421269535479576,0.958505590698332,0.026,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547809,Santo André,Santo André,354780,SANTO ANDRE,SP,SANTO ANDRE,5541,16764577,698524.0416666666,32.979465976518604,32.73545051332567,40.3124138780249,24,0,33.051833040583126,8.620110725422924,3.5278838649375226,0.24738975658888784,0.137,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3547908,Santo Antônio da Alegria,Santo Antônio da Alegria,354790,SANTO ANTONIO DA ALEGRIA,SP,SANTO ANTONIO DA ALEGRIA,8,153008,6375.333333333333,5.119982015073238,0.0,34.3878954607978,4,20,5.228484785109275,2.1972245773362196,1.829133090555328,-0.39736648325326845,0.017,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548005,Santo Antônio de Posse,Santo Antônio de Posse,354800,SANTO ANTONIO DE POSSE,SP,SANTO ANTONIO DE POSSE,104,506507,21104.458333333332,20.53500004526992,22.048337406802073,43.583535108958834,23,1,20.53278631884653,4.653960350157523,3.069576718648239,-0.17997963527746552,0.411,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548054,Santo Antônio do Aracanguá,Santo Antônio do Aracanguá,354805,SANTO ANTONIO DO ARACANGUA,SP,SANTO ANTONIO DO ARACANGUA,23,186447,7768.625,12.277205762476973,12.857799793468438,46.68534080298787,14,10,12.335945335671799,3.1780538303479458,2.5904630464352776,-0.27151512056256666,0.06,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548104,Santo Antônio do Jardim,Santo Antônio do Jardim,354810,SANTO ANTONIO DO JARDIM,SP,SANTO ANTONIO DO JARDIM,9,145294,6053.916666666667,6.1462103308895975,0.0,48.53583562530335,5,19,6.194336999463157,2.302585092994046,1.9732941886943545,-0.27764622878732553,0.498,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548203,Santo Antônio do Pinhal,Santo Antônio do Pinhal,354820,SANTO ANTONIO DO PINHAL,SP,SANTO ANTONIO DO PINHAL,5,160630,6692.916666666667,3.0150677422544874,0.0,28.71500358937545,3,21,3.112743572184524,1.791759469228055,1.4140903416165358,0.557613574991123,0.063,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548302,Santo Expedito,Santo Expedito,354830,SANTO EXPEDITO,SP,SANTO EXPEDITO,16,67755,2823.125,23.429412638654977,0.0,74.37709185570844,10,14,23.61449339532138,2.833213344056216,3.20333543186172,0.2161652776326988,0.138,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548401,Santópolis do Aguapeí,Santópolis do Aguapeí,354840,SANTOPOLIS DO AGUAPEI,SP,SANTOPOLIS DO AGUAPEI,21,97333,4055.5416666666665,21.600038491371212,24.11525311566221,75.18796992481204,15,9,21.575416354165597,3.091042453358316,3.116861542285384,-0.35984064443293995,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548500,Santos,Santos,354850,SANTOS,SP,SANTOS,11055,10068890,419537.0833333333,109.79562951704746,108.21607963464396,131.7343508676297,24,0,109.79363167141561,9.310728546007452,4.7076692967716305,0.8841577490396078,0.04,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548609,São Bento do Sapucaí,São Bento do Sapucaí,354860,SAO BENTO DO SAPUCAI,SP,SAO BENTO DO SAPUCAI,29,261253,10885.541666666666,10.856032094974593,8.928440597260634,50.804403048264184,15,9,11.100351000754058,3.4011973816621555,2.4932344605087438,1.1252904183560128,0.037,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548708,São Bernardo do Campo,São Bernardo do Campo,354870,SAO BERNARDO DO CAMPO,SP,SAO BERNARDO DO CAMPO,5933,18513165,771381.875,31.97291684763607,31.552810725272828,39.73093606588294,24,0,32.047464601541655,8.688453800850768,3.497944849332079,0.4651426656650271,0.078,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548807,São Caetano do Sul,São Caetano do Sul,354880,SAO CAETANO DO SUL,SP,SAO CAETANO DO SUL,770,3688158,153673.25,21.147071424928505,19.21408389805257,37.57692634922436,24,0,20.877630513660204,6.647688373563329,3.0854646770670175,0.07192187354435901,0.189,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3548906,São Carlos,São Carlos,354890,SAO CARLOS,SP,SAO CARLOS,1407,5483976,228499.0,25.73636186073796,25.37262459333428,34.76613476160005,24,0,25.656567424802734,7.249925536717988,3.283035552702749,0.02532839559861499,0.321,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549003,São Francisco,São Francisco,354900,SAO FRANCISCO,SP,SAO FRANCISCO,16,65750,2739.5833333333335,24.353151005832085,17.63668430335097,109.32944606413994,12,12,24.334600760456272,2.833213344056216,3.2321710803847723,-0.2696648737761591,0.087,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549102,São João da Boa Vista,São João da Boa Vista,354910,SAO JOAO DA BOA VISTA,SP,SAO JOAO DA BOA VISTA,330,2058433,85768.04166666667,15.771662814595983,13.937866780542063,31.867092977554943,24,0,16.031612396419995,5.802118375377063,2.835071169959045,-0.2562884764453194,0.212,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549201,São João das Duas Pontes,São João das Duas Pontes,354920,SAO JOAO DAS DUAS PONTES,SP,SAO JOAO DAS DUAS PONTES,11,62185,2591.0416666666665,17.826466078890824,0.0,77.9423226812159,8,16,17.6891533327973,2.4849066497880004,2.92794331989548,-0.185886213245007,0.478,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549250,São João de Iracema,São João de Iracema,354925,SAO JOAO DE IRACEMA,SP,SAO JOAO DE IRACEMA,11,42835,1784.7916666666667,25.75229328969063,0.0,169.58733747880157,8,16,25.67993463289366,2.4849066497880004,3.2839117710029546,-0.19289820978941452,0.318,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549300,São João do Pau d'Alho,São João do Pau d'Alho,354930,SAO JOAO DO PAU D'ALHO,SP,SAO JOAO DO PAU DALHO,10,52057,2169.0416666666665,19.26833083320837,0.0,93.10986964618249,7,17,19.209712430604913,2.3978952727983707,3.0061633022497194,-0.08559329548873265,0.379,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549409,São Joaquim da Barra,São Joaquim da Barra,354940,SAO JOAQUIM DA BARRA,SP,SAO JOAQUIM DA BARRA,172,1112854,46368.916666666664,15.194001537361913,16.803423268445034,34.39972480220158,19,5,15.455756100980002,5.153291594497779,2.800675330958613,-0.2911186274277231,0.088,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549508,São José da Bela Vista,São José da Bela Vista,354950,SAO JOSE DA BELA VISTA,SP,SAO JOSE DA BELA VISTA,6,193637,8068.208333333333,3.047303661151543,0.0,24.57606291472106,3,21,3.0985813661645243,1.9459101490553132,1.4106409055830398,-0.35234057041409084,0.008,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549607,São José do Barreiro,São José do Barreiro,354960,SAO JOSE DO BARREIRO,SP,SAO JOSE DO BARREIRO,13,96294,4012.25,13.380596334411491,0.0,50.69708491761723,9,15,13.500321930753731,2.6390573296152584,2.674170851301012,-0.10699744243234097,0.33,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549706,São José do Rio Pardo,São José do Rio Pardo,354970,SAO JOSE DO RIO PARDO,SP,SAO JOSE DO RIO PARDO,167,1241745,51739.375,13.394854089877422,12.554771695253194,28.081473715740604,24,0,13.448815980736786,5.123963979403259,2.6706124721518965,-0.21959257165065788,0.292,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549805,São José do Rio Preto,São José do Rio Preto,354980,SAO JOSE DO RIO PRETO,SP,SAO JOSE DO RIO PRETO,3920,10202244,425093.5,38.2883995301981,39.08636402168324,51.01554305330409,24,0,38.42291950672813,8.27410200229233,3.6743473605429875,-0.23344765147388943,0.092,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549904,São José dos Campos,São José dos Campos,354990,SAO JOSE DOS CAMPOS,SP,SAO JOSE DOS CAMPOS,4617,15304062,637669.25,30.29711088397349,30.019211115723717,40.894270055535884,24,0,30.168461157567187,8.43771698991444,3.4394067232171706,-0.25467348246432603,0.08,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3549953,São Lourenço da Serra,São Lourenço da Serra,354995,SAO LOURENCO DA SERRA,SP,SAO LOURENCO DA SERRA,75,345264,14386.0,21.111917158426042,20.268951298493114,72.91286912139992,22,2,21.722507993882942,4.330733340286331,3.123355974815455,0.01520790099201379,0.263,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550001,São Luís do Paraitinga,São Luís do Paraitinga,355000,SAO LUIS DO PARAITINGA,SP,SAO LUIS DO PARAITINGA,50,249402,10391.75,20.04878094921999,9.666973352085458,58.043919899390545,18,6,20.047954707660725,3.9318256327243257,3.0468033918761517,-0.13819001926493057,0.466,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550100,São Manuel,São Manuel,355010,SAO MANUEL,SP,SAO MANUEL,224,904385,37682.708333333336,24.76773158507397,26.483423636621293,39.94673768308922,24,0,24.768212652797207,5.41610040220442,3.2491416645870994,-0.17424476101739694,0.354,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550209,São Miguel Arcanjo,São Miguel Arcanjo,355020,SAO MIGUEL ARCANJO,SP,SAO MIGUEL ARCANJO,133,758144,31589.333333333332,17.4988591700947,17.394127317067472,38.801047628285964,24,0,17.54284146547358,4.897839799950911,2.9200838097467923,-0.0889436934740886,0.354,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550308,São Paulo,São Paulo,355030,SAO PAULO,SP,SAO PAULO,184832,268693391,11195557.958333334,68.74376632203453,67.09697137252837,81.86235254814856,24,0,68.78918730085178,12.127207993676313,4.245479088038658,0.18462761377810985,0.171,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550407,São Pedro,São Pedro,355040,SAO PEDRO,SP,SAO PEDRO,157,799560,33315.0,19.537568637947405,18.479357330439466,38.93529661616877,24,0,19.635799689829405,5.062595033026967,3.0270274165039974,0.04685295931734885,0.252,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550506,São Pedro do Turvo,São Pedro do Turvo,355050,SAO PEDRO DO TURVO,SP,SAO PEDRO DO TURVO,31,171680,7153.333333333333,17.981201271500918,13.885032203268697,68.18491749624982,17,7,18.056849953401677,3.4657359027997265,2.947426614546563,-0.1818822913238198,0.333,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550605,São Roque,São Roque,355060,SAO ROQUE,SP,SAO ROQUE,456,1843601,76816.70833333333,24.917885579309345,21.799994437728863,40.57000862112683,24,0,24.734202248751224,6.124683390894205,3.24782093393574,-0.006749794788437846,0.338,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550704,São Sebastião,São Sebastião,355070,SAO SEBASTIAO,SP,SAO SEBASTIAO,1271,1767795,73658.125,71.46101308927086,69.34082877962538,119.0206976993299,24,0,71.8974768001946,7.148345743900068,4.289054026621297,0.4370945526194535,0.127,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550803,São Sebastião da Grama,São Sebastião da Grama,355080,SAO SEBASTIAO DA GRAMA,SP,SAO SEBASTIAO DA GRAMA,43,277691,11570.458333333334,15.786351710760023,9.345895600368229,44.487943767239074,19,5,15.484837463223512,3.784189633918261,2.802441016798018,-0.34199304608943654,0.008,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3550902,São Simão,São Simão,355090,SAO SIMAO,SP,SAO SIMAO,34,333738,13905.75,10.237484478189456,7.283298981451999,43.440486533449175,16,8,10.187632214491607,3.5553480614894135,2.414808901586257,-0.02582071429777444,0.311,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551009,São Vicente,São Vicente,355100,SAO VICENTE,SP,SAO VICENTE,10862,7837649,326568.7083333333,138.1110750308247,119.83272934441047,194.5830966509953,24,0,138.58747693345288,9.293117798433752,4.938691479523954,1.0285864160557014,0.031,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551108,Sarapuí,Sarapuí,355110,SARAPUI,SP,SARAPUI,18,222620,9275.833333333334,7.588682077290305,0.0,56.4334085778781,9,15,8.085526906836762,2.9444389791664403,2.206682697616734,-0.049415425470112545,0.312,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551207,Sarutaiá,Sarutaiá,355120,SARUTAIA,SP,SARUTAIA,32,88244,3676.8333333333335,36.105623456408175,27.281420411191405,162.9106706489275,18,6,36.26308870858075,3.4965075614664802,3.618003257834926,-0.1309566146622613,0.483,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551306,Sebastianópolis do Sul,Sebastianópolis do Sul,355130,SEBASTIANOPOLIS DO SUL,SP,SEBASTIANOPOLIS DO SUL,5,71416,2975.6666666666665,6.7970921658734085,0.0,65.46644844517185,4,20,7.001232216870169,1.791759469228055,2.0795955569276496,-0.27679361487472837,0.219,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551405,Serra Azul,Serra Azul,355140,SERRA AZUL,SP,SERRA AZUL,505,264653,11027.208333333334,174.8563903769244,206.1934005687237,400.73468024711974,19,5,190.81589855395558,6.226536669287466,5.2565360503276795,0.12476878410992072,0.036,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551504,Serrana,Serrana,355150,SERRANA,SP,SERRANA,212,948321,39513.375,22.166212921973955,18.716341740196164,44.79082683866344,24,0,22.35529952410629,5.3612921657094255,3.1508239187104676,0.2259530226165075,0.135,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551603,Serra Negra,Serra Negra,355160,SERRA NEGRA,SP,SERRA NEGRA,115,652576,27190.666666666668,18.178574487953103,15.079735465337691,49.305612622236836,24,0,17.62246849409111,4.7535901911063645,2.92436883524735,-0.2373023257396566,0.26,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551702,Sertãozinho,Sertãozinho,355170,SERTAOZINHO,SP,SERTAOZINHO,792,2718102,113254.25,28.63412669547947,27.201200865311733,55.529696138236275,24,0,29.137979369427637,6.675823221634848,3.4057861494588524,-0.09943831255843714,0.472,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551801,Sete Barras,Sete Barras,355180,SETE BARRAS,SP,SETE BARRAS,145,313210,13050.416666666666,46.12773600837571,44.6927787134751,103.72675409350227,24,0,46.29481817311069,4.983606621708336,3.856400737131064,0.03481014055945209,0.313,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3551900,Severínia,Severínia,355190,SEVERINIA,SP,SEVERINIA,66,355592,14816.333333333334,18.474121130392906,19.70430285283131,33.26458652118954,24,0,18.560597538752276,4.204692619390966,2.9735172131560246,-0.21796630421580063,0.33,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
